Bridge_ID,Age (years),Length (m),Width (m),Height (m),Traffic_Volume (vehicles/day),Weather_Conditions,Water_Flow_Rate (m³/s),Stress (MPa),Strain (%),Tensile_Strength (MPa),Rainfall (mm),Bridge_Design,Humidity (%),Risk_Level
2226,23,483.9183918,15.01350135,30.0270027,2302.970297,Rainy,1112.611261,22.25222522,2.225222522,378.0178018,111.2611261,Truss,22.25222522,Moderate
2227,42,484.1134113,15.0180018,30.0360036,2303.960396,Sunny,1113.111311,22.26222622,2.226222622,378.0978098,111.3111311,Arch,22.26222622,Moderate
2228,9,484.3084308,15.02250225,30.0450045,2304.950495,Snowy,1113.611361,22.27222722,2.227222722,378.1778178,111.3611361,Beam,22.27222722,Moderate
2229,13,484.5034503,15.0270027,30.0540054,2305.940594,Cloudy,1114.111411,22.28222822,2.228222822,378.2578258,111.4111411,Truss,22.28222822,Moderate
2230,28,484.6984698,15.03150315,30.0630063,2306.930693,Windy,1114.611461,22.29222922,2.229222922,378.3378338,111.4611461,Arch,22.29222922,Moderate
2231,20,484.8934893,15.0360036,30.0720072,2307.920792,Rainy,1115.111511,22.30223022,2.230223022,378.4178418,111.5111511,Beam,22.30223022,Moderate
2232,42,485.0885089,15.04050405,30.0810081,2308.910891,Sunny,1115.611561,22.31223122,2.231223122,378.4978498,111.5611561,Truss,22.31223122,Moderate
2233,37,485.2835284,15.0450045,30.090009,2309.90099,Snowy,1116.111611,22.32223222,2.232223222,378.5778578,111.6111611,Arch,22.32223222,Moderate
2234,48,485.4785479,15.04950495,30.0990099,2310.891089,Cloudy,1116.611661,22.33223322,2.233223322,378.6578658,111.6611661,Beam,22.33223322,Moderate
2235,27,485.6735674,15.0540054,30.1080108,2311.881188,Windy,1117.111711,22.34223422,2.234223422,378.7378738,111.7111711,Truss,22.34223422,Moderate
2236,5,485.8685869,15.05850585,30.1170117,2312.871287,Rainy,1117.611761,22.35223522,2.235223522,378.8178818,111.7611761,Arch,22.35223522,Moderate
2237,38,486.0636064,15.0630063,30.1260126,2313.861386,Sunny,1118.111811,22.36223622,2.236223622,378.8978898,111.8111811,Beam,22.36223622,Moderate
2238,11,486.2586259,15.06750675,30.1350135,2314.851485,Snowy,1118.611861,22.37223722,2.237223722,378.9778978,111.8611861,Truss,22.37223722,Moderate
2239,1,486.4536454,15.0720072,30.1440144,2315.841584,Cloudy,1119.111911,22.38223822,2.238223822,379.0579058,111.9111911,Arch,22.38223822,Moderate
2240,31,486.6486649,15.07650765,30.1530153,2316.831683,Windy,1119.611961,22.39223922,2.239223922,379.1379138,111.9611961,Beam,22.39223922,Moderate
2241,32,486.8436844,15.0810081,30.1620162,2317.821782,Rainy,1120.112011,22.40224022,2.240224022,379.2179218,112.0112011,Truss,22.40224022,Moderate
2242,23,487.0387039,15.08550855,30.1710171,2318.811881,Sunny,1120.612061,22.41224122,2.241224122,379.2979298,112.0612061,Arch,22.41224122,Moderate
2243,1,487.2337234,15.090009,30.180018,2319.80198,Snowy,1121.112111,22.42224222,2.242224222,379.3779378,112.1112111,Beam,22.42224222,Moderate
2244,22,487.4287429,15.09450945,30.1890189,2320.792079,Cloudy,1121.612161,22.43224322,2.243224322,379.4579458,112.1612161,Truss,22.43224322,Moderate
2245,39,487.6237624,15.0990099,30.1980198,2321.782178,Windy,1122.112211,22.44224422,2.244224422,379.5379538,112.2112211,Arch,22.44224422,Moderate
2246,48,487.8187819,15.10351035,30.2070207,2322.772277,Rainy,1122.612261,22.45224522,2.245224522,379.6179618,112.2612261,Beam,22.45224522,Moderate
2247,45,488.0138014,15.1080108,30.2160216,2323.762376,Sunny,1123.112311,22.46224622,2.246224622,379.6979698,112.3112311,Truss,22.46224622,Moderate
2248,18,488.2088209,15.11251125,30.2250225,2324.752475,Snowy,1123.612361,22.47224722,2.247224722,379.7779778,112.3612361,Arch,22.47224722,Moderate
2249,35,488.4038404,15.1170117,30.2340234,2325.742574,Cloudy,1124.112411,22.48224822,2.248224822,379.8579858,112.4112411,Beam,22.48224822,Moderate
2250,22,488.5988599,15.12151215,30.2430243,2326.732673,Windy,1124.612461,22.49224922,2.249224922,379.9379938,112.4612461,Truss,22.49224922,Moderate
2251,4,488.7938794,15.1260126,30.2520252,2327.722772,Rainy,1125.112511,22.50225023,2.250225023,380.0180018,112.5112511,Arch,22.50225023,Moderate
2252,40,488.9888989,15.13051305,30.2610261,2328.712871,Sunny,1125.612561,22.51225123,2.251225123,380.0980098,112.5612561,Beam,22.51225123,Moderate
2253,36,489.1839184,15.1350135,30.270027,2329.70297,Snowy,1126.112611,22.52225223,2.252225223,380.1780178,112.6112611,Truss,22.52225223,Moderate
2254,45,489.3789379,15.13951395,30.2790279,2330.693069,Cloudy,1126.612661,22.53225323,2.253225323,380.2580258,112.6612661,Arch,22.53225323,Moderate
2255,39,489.5739574,15.1440144,30.2880288,2331.683168,Windy,1127.112711,22.54225423,2.254225423,380.3380338,112.7112711,Beam,22.54225423,Moderate
2256,0,489.7689769,15.14851485,30.2970297,2332.673267,Rainy,1127.612761,22.55225523,2.255225523,380.4180418,112.7612761,Truss,22.55225523,Moderate
2257,5,489.9639964,15.1530153,30.3060306,2333.663366,Sunny,1128.112811,22.56225623,2.256225623,380.4980498,112.8112811,Arch,22.56225623,Moderate
2258,40,490.1590159,15.15751575,30.3150315,2334.653465,Snowy,1128.612861,22.57225723,2.257225723,380.5780578,112.8612861,Beam,22.57225723,Moderate
2259,30,490.3540354,15.1620162,30.3240324,2335.643564,Cloudy,1129.112911,22.58225823,2.258225823,380.6580658,112.9112911,Truss,22.58225823,Moderate
2260,46,490.5490549,15.16651665,30.3330333,2336.633663,Windy,1129.612961,22.59225923,2.259225923,380.7380738,112.9612961,Arch,22.59225923,Moderate
2261,40,490.7440744,15.1710171,30.3420342,2337.623762,Rainy,1130.113011,22.60226023,2.260226023,380.8180818,113.0113011,Beam,22.60226023,Moderate
2262,45,490.9390939,15.17551755,30.3510351,2338.613861,Sunny,1130.613061,22.61226123,2.261226123,380.8980898,113.0613061,Truss,22.61226123,Moderate
2263,48,491.1341134,15.180018,30.360036,2339.60396,Snowy,1131.113111,22.62226223,2.262226223,380.9780978,113.1113111,Arch,22.62226223,Moderate
2264,1,491.3291329,15.18451845,30.3690369,2340.594059,Cloudy,1131.613161,22.63226323,2.263226323,381.0581058,113.1613161,Beam,22.63226323,Moderate
2265,41,491.5241524,15.1890189,30.3780378,2341.584158,Windy,1132.113211,22.64226423,2.264226423,381.1381138,113.2113211,Truss,22.64226423,Moderate
2266,2,491.7191719,15.19351935,30.3870387,2342.574257,Rainy,1132.613261,22.65226523,2.265226523,381.2181218,113.2613261,Arch,22.65226523,Moderate
2267,42,491.9141914,15.1980198,30.3960396,2343.564356,Sunny,1133.113311,22.66226623,2.266226623,381.2981298,113.3113311,Beam,22.66226623,Moderate
2268,29,492.1092109,15.20252025,30.4050405,2344.554455,Snowy,1133.613361,22.67226723,2.267226723,381.3781378,113.3613361,Truss,22.67226723,Moderate
2269,0,492.3042304,15.2070207,30.4140414,2345.544554,Cloudy,1134.113411,22.68226823,2.268226823,381.4581458,113.4113411,Arch,22.68226823,Moderate
2270,22,492.4992499,15.21152115,30.4230423,2346.534653,Windy,1134.613461,22.69226923,2.269226923,381.5381538,113.4613461,Beam,22.69226923,Moderate
2271,8,492.6942694,15.2160216,30.4320432,2347.524752,Rainy,1135.113511,22.70227023,2.270227023,381.6181618,113.5113511,Truss,22.70227023,Moderate
2272,32,492.8892889,15.22052205,30.4410441,2348.514851,Sunny,1135.613561,22.71227123,2.271227123,381.6981698,113.5613561,Arch,22.71227123,Moderate
2273,40,493.0843084,15.2250225,30.450045,2349.50495,Snowy,1136.113611,22.72227223,2.272227223,381.7781778,113.6113611,Beam,22.72227223,Moderate
2274,12,493.2793279,15.22952295,30.4590459,2350.49505,Cloudy,1136.613661,22.73227323,2.273227323,381.8581858,113.6613661,Truss,22.73227323,Moderate
2275,21,493.4743474,15.2340234,30.4680468,2351.485149,Windy,1137.113711,22.74227423,2.274227423,381.9381938,113.7113711,Arch,22.74227423,Moderate
2276,33,493.6693669,15.23852385,30.4770477,2352.475248,Rainy,1137.613761,22.75227523,2.275227523,382.0182018,113.7613761,Beam,22.75227523,Moderate
2277,15,493.8643864,15.2430243,30.4860486,2353.465347,Sunny,1138.113811,22.76227623,2.276227623,382.0982098,113.8113811,Truss,22.76227623,Moderate
2278,46,494.0594059,15.24752475,30.4950495,2354.455446,Snowy,1138.613861,22.77227723,2.277227723,382.1782178,113.8613861,Arch,22.77227723,Moderate
2279,23,494.2544254,15.2520252,30.50405041,2355.445545,Cloudy,1139.113911,22.78227823,2.278227823,382.2582258,113.9113911,Beam,22.78227823,Moderate
2280,42,494.4494449,15.25652565,30.51305131,2356.435644,Windy,1139.613961,22.79227923,2.279227923,382.3382338,113.9613961,Truss,22.79227923,Moderate
2281,32,494.6444644,15.2610261,30.52205221,2357.425743,Rainy,1140.114011,22.80228023,2.280228023,382.4182418,114.0114011,Arch,22.80228023,Moderate
2282,14,494.8394839,15.26552655,30.53105311,2358.415842,Sunny,1140.614061,22.81228123,2.281228123,382.4982498,114.0614061,Beam,22.81228123,Moderate
2283,41,495.0345035,15.270027,30.54005401,2359.405941,Snowy,1141.114111,22.82228223,2.282228223,382.5782578,114.1114111,Truss,22.82228223,Moderate
2284,32,495.229523,15.27452745,30.54905491,2360.39604,Cloudy,1141.614161,22.83228323,2.283228323,382.6582658,114.1614161,Arch,22.83228323,Moderate
2285,21,495.4245425,15.2790279,30.55805581,2361.386139,Windy,1142.114211,22.84228423,2.284228423,382.7382738,114.2114211,Beam,22.84228423,Moderate
2286,47,495.619562,15.28352835,30.56705671,2362.376238,Rainy,1142.614261,22.85228523,2.285228523,382.8182818,114.2614261,Truss,22.85228523,Moderate
2287,43,495.8145815,15.2880288,30.57605761,2363.366337,Sunny,1143.114311,22.86228623,2.286228623,382.8982898,114.3114311,Arch,22.86228623,Moderate
2288,35,496.009601,15.29252925,30.58505851,2364.356436,Snowy,1143.614361,22.87228723,2.287228723,382.9782978,114.3614361,Beam,22.87228723,Moderate
2289,35,496.2046205,15.2970297,30.59405941,2365.346535,Cloudy,1144.114411,22.88228823,2.288228823,383.0583058,114.4114411,Truss,22.88228823,Moderate
2290,21,496.39964,15.30153015,30.60306031,2366.336634,Windy,1144.614461,22.89228923,2.289228923,383.1383138,114.4614461,Arch,22.89228923,Moderate
2291,12,496.5946595,15.3060306,30.61206121,2367.326733,Rainy,1145.114511,22.90229023,2.290229023,383.2183218,114.5114511,Beam,22.90229023,Moderate
2292,11,496.789679,15.31053105,30.62106211,2368.316832,Sunny,1145.614561,22.91229123,2.291229123,383.2983298,114.5614561,Truss,22.91229123,Moderate
2293,3,496.9846985,15.3150315,30.63006301,2369.306931,Snowy,1146.114611,22.92229223,2.292229223,383.3783378,114.6114611,Arch,22.92229223,Moderate
2294,27,497.179718,15.31953195,30.63906391,2370.29703,Cloudy,1146.614661,22.93229323,2.293229323,383.4583458,114.6614661,Beam,22.93229323,Moderate
2295,25,497.3747375,15.3240324,30.64806481,2371.287129,Windy,1147.114711,22.94229423,2.294229423,383.5383538,114.7114711,Truss,22.94229423,Moderate
2296,36,497.569757,15.32853285,30.65706571,2372.277228,Rainy,1147.614761,22.95229523,2.295229523,383.6183618,114.7614761,Arch,22.95229523,Moderate
2297,37,497.7647765,15.3330333,30.66606661,2373.267327,Sunny,1148.114811,22.96229623,2.296229623,383.6983698,114.8114811,Beam,22.96229623,Moderate
2298,24,497.959796,15.33753375,30.67506751,2374.257426,Snowy,1148.614861,22.97229723,2.297229723,383.7783778,114.8614861,Truss,22.97229723,Moderate
2299,35,498.1548155,15.3420342,30.68406841,2375.247525,Cloudy,1149.114911,22.98229823,2.298229823,383.8583858,114.9114911,Arch,22.98229823,Moderate
2300,37,498.349835,15.34653465,30.69306931,2376.237624,Windy,1149.614961,22.99229923,2.299229923,383.9383938,114.9614961,Beam,22.99229923,Moderate
2301,46,498.5448545,15.3510351,30.70207021,2377.227723,Rainy,1150.115012,23.00230023,2.300230023,384.0184018,115.0115012,Truss,23.00230023,Moderate
2302,30,498.739874,15.35553555,30.71107111,2378.217822,Sunny,1150.615062,23.01230123,2.301230123,384.0984098,115.0615062,Arch,23.01230123,Moderate
2303,32,498.9348935,15.360036,30.72007201,2379.207921,Snowy,1151.115112,23.02230223,2.302230223,384.1784178,115.1115112,Beam,23.02230223,Moderate
2304,7,499.129913,15.36453645,30.72907291,2380.19802,Cloudy,1151.615162,23.03230323,2.303230323,384.2584258,115.1615162,Truss,23.03230323,Moderate
2305,5,499.3249325,15.3690369,30.73807381,2381.188119,Windy,1152.115212,23.04230423,2.304230423,384.3384338,115.2115212,Arch,23.04230423,Moderate
2306,47,499.519952,15.37353735,30.74707471,2382.178218,Rainy,1152.615262,23.05230523,2.305230523,384.4184418,115.2615262,Beam,23.05230523,Moderate
2307,21,499.7149715,15.3780378,30.75607561,2383.168317,Sunny,1153.115312,23.06230623,2.306230623,384.4984498,115.3115312,Truss,23.06230623,Moderate
2308,26,499.909991,15.38253825,30.76507651,2384.158416,Snowy,1153.615362,23.07230723,2.307230723,384.5784578,115.3615362,Arch,23.07230723,Moderate
2309,49,500.1050105,15.3870387,30.77407741,2385.148515,Cloudy,1154.115412,23.08230823,2.308230823,384.6584658,115.4115412,Beam,23.08230823,Moderate
2310,45,500.30003,15.39153915,30.78307831,2386.138614,Windy,1154.615462,23.09230923,2.309230923,384.7384738,115.4615462,Truss,23.09230923,Moderate
2311,48,500.4950495,15.3960396,30.79207921,2387.128713,Rainy,1155.115512,23.10231023,2.310231023,384.8184818,115.5115512,Arch,23.10231023,Moderate
2312,5,500.690069,15.40054005,30.80108011,2388.118812,Sunny,1155.615562,23.11231123,2.311231123,384.8984898,115.5615562,Beam,23.11231123,Moderate
2313,23,500.8850885,15.4050405,30.81008101,2389.108911,Snowy,1156.115612,23.12231223,2.312231223,384.9784978,115.6115612,Truss,23.12231223,Moderate
2314,2,501.080108,15.40954095,30.81908191,2390.09901,Cloudy,1156.615662,23.13231323,2.313231323,385.0585059,115.6615662,Arch,23.13231323,Moderate
2315,35,501.2751275,15.4140414,30.82808281,2391.089109,Windy,1157.115712,23.14231423,2.314231423,385.1385139,115.7115712,Beam,23.14231423,Moderate
2316,33,501.470147,15.41854185,30.83708371,2392.079208,Rainy,1157.615762,23.15231523,2.315231523,385.2185219,115.7615762,Truss,23.15231523,Moderate
2317,13,501.6651665,15.4230423,30.84608461,2393.069307,Sunny,1158.115812,23.16231623,2.316231623,385.2985299,115.8115812,Arch,23.16231623,Moderate
2318,46,501.860186,15.42754275,30.85508551,2394.059406,Snowy,1158.615862,23.17231723,2.317231723,385.3785379,115.8615862,Beam,23.17231723,Moderate
2319,25,502.0552055,15.4320432,30.86408641,2395.049505,Cloudy,1159.115912,23.18231823,2.318231823,385.4585459,115.9115912,Truss,23.18231823,Moderate
2320,23,502.250225,15.43654365,30.87308731,2396.039604,Windy,1159.615962,23.19231923,2.319231923,385.5385539,115.9615962,Arch,23.19231923,Moderate
2321,18,502.4452445,15.4410441,30.88208821,2397.029703,Rainy,1160.116012,23.20232023,2.320232023,385.6185619,116.0116012,Beam,23.20232023,Moderate
2322,47,502.640264,15.44554455,30.89108911,2398.019802,Sunny,1160.616062,23.21232123,2.321232123,385.6985699,116.0616062,Truss,23.21232123,Moderate
2323,39,502.8352835,15.450045,30.90009001,2399.009901,Snowy,1161.116112,23.22232223,2.322232223,385.7785779,116.1116112,Arch,23.22232223,Moderate
2324,20,503.030303,15.45454545,30.90909091,2400,Cloudy,1161.616162,23.23232323,2.323232323,385.8585859,116.1616162,Beam,23.23232323,Moderate
2325,21,503.2253225,15.4590459,30.91809181,2400.990099,Windy,1162.116212,23.24232423,2.324232423,385.9385939,116.2116212,Truss,23.24232423,Moderate
2326,27,503.420342,15.46354635,30.92709271,2401.980198,Rainy,1162.616262,23.25232523,2.325232523,386.0186019,116.2616262,Arch,23.25232523,Moderate
2327,34,503.6153615,15.4680468,30.93609361,2402.970297,Sunny,1163.116312,23.26232623,2.326232623,386.0986099,116.3116312,Beam,23.26232623,Moderate
2328,34,503.810381,15.47254725,30.94509451,2403.960396,Snowy,1163.616362,23.27232723,2.327232723,386.1786179,116.3616362,Truss,23.27232723,Moderate
2329,6,504.0054005,15.4770477,30.95409541,2404.950495,Cloudy,1164.116412,23.28232823,2.328232823,386.2586259,116.4116412,Arch,23.28232823,Moderate
2330,7,504.20042,15.48154815,30.96309631,2405.940594,Windy,1164.616462,23.29232923,2.329232923,386.3386339,116.4616462,Beam,23.29232923,Moderate
2331,32,504.3954395,15.4860486,30.97209721,2406.930693,Rainy,1165.116512,23.30233023,2.330233023,386.4186419,116.5116512,Truss,23.30233023,Moderate
2332,21,504.590459,15.49054905,30.98109811,2407.920792,Sunny,1165.616562,23.31233123,2.331233123,386.4986499,116.5616562,Arch,23.31233123,Moderate
2333,20,504.7854785,15.4950495,30.99009901,2408.910891,Snowy,1166.116612,23.32233223,2.332233223,386.5786579,116.6116612,Beam,23.32233223,Moderate
2334,19,504.980498,15.49954995,30.99909991,2409.90099,Cloudy,1166.616662,23.33233323,2.333233323,386.6586659,116.6616662,Truss,23.33233323,Moderate
2335,4,505.1755176,15.50405041,31.00810081,2410.891089,Windy,1167.116712,23.34233423,2.334233423,386.7386739,116.7116712,Arch,23.34233423,Moderate
2336,2,505.3705371,15.50855086,31.01710171,2411.881188,Rainy,1167.616762,23.35233523,2.335233523,386.8186819,116.7616762,Beam,23.35233523,Moderate
2337,6,505.5655566,15.51305131,31.02610261,2412.871287,Sunny,1168.116812,23.36233623,2.336233623,386.8986899,116.8116812,Truss,23.36233623,Moderate
2338,40,505.7605761,15.51755176,31.03510351,2413.861386,Snowy,1168.616862,23.37233723,2.337233723,386.9786979,116.8616862,Arch,23.37233723,Moderate
2339,16,505.9555956,15.52205221,31.04410441,2414.851485,Cloudy,1169.116912,23.38233823,2.338233823,387.0587059,116.9116912,Beam,23.38233823,Moderate
2340,26,506.1506151,15.52655266,31.05310531,2415.841584,Windy,1169.616962,23.39233923,2.339233923,387.1387139,116.9616962,Truss,23.39233923,Moderate
2341,14,506.3456346,15.53105311,31.06210621,2416.831683,Rainy,1170.117012,23.40234023,2.340234023,387.2187219,117.0117012,Arch,23.40234023,Moderate
2342,28,506.5406541,15.53555356,31.07110711,2417.821782,Sunny,1170.617062,23.41234123,2.341234123,387.2987299,117.0617062,Beam,23.41234123,Moderate
2343,12,506.7356736,15.54005401,31.08010801,2418.811881,Snowy,1171.117112,23.42234223,2.342234223,387.3787379,117.1117112,Truss,23.42234223,Moderate
2344,14,506.9306931,15.54455446,31.08910891,2419.80198,Cloudy,1171.617162,23.43234323,2.343234323,387.4587459,117.1617162,Arch,23.43234323,Moderate
2345,35,507.1257126,15.54905491,31.09810981,2420.792079,Windy,1172.117212,23.44234423,2.344234423,387.5387539,117.2117212,Beam,23.44234423,Moderate
2346,30,507.3207321,15.55355536,31.10711071,2421.782178,Rainy,1172.617262,23.45234523,2.345234523,387.6187619,117.2617262,Truss,23.45234523,Moderate
2347,31,507.5157516,15.55805581,31.11611161,2422.772277,Sunny,1173.117312,23.46234623,2.346234623,387.6987699,117.3117312,Arch,23.46234623,Moderate
2348,11,507.7107711,15.56255626,31.12511251,2423.762376,Snowy,1173.617362,23.47234723,2.347234723,387.7787779,117.3617362,Beam,23.47234723,Moderate
2349,13,507.9057906,15.56705671,31.13411341,2424.752475,Cloudy,1174.117412,23.48234823,2.348234823,387.8587859,117.4117412,Truss,23.48234823,Moderate
2350,2,508.1008101,15.57155716,31.14311431,2425.742574,Windy,1174.617462,23.49234923,2.349234923,387.9387939,117.4617462,Arch,23.49234923,Moderate
2351,38,508.2958296,15.57605761,31.15211521,2426.732673,Rainy,1175.117512,23.50235024,2.350235024,388.0188019,117.5117512,Beam,23.50235024,Moderate
2352,36,508.4908491,15.58055806,31.16111611,2427.722772,Sunny,1175.617562,23.51235124,2.351235124,388.0988099,117.5617562,Truss,23.51235124,Moderate
2353,4,508.6858686,15.58505851,31.17011701,2428.712871,Snowy,1176.117612,23.52235224,2.352235224,388.1788179,117.6117612,Arch,23.52235224,Moderate
2354,23,508.8808881,15.58955896,31.17911791,2429.70297,Cloudy,1176.617662,23.53235324,2.353235324,388.2588259,117.6617662,Beam,23.53235324,Moderate
2355,10,509.0759076,15.59405941,31.18811881,2430.693069,Windy,1177.117712,23.54235424,2.354235424,388.3388339,117.7117712,Truss,23.54235424,Moderate
2356,40,509.2709271,15.59855986,31.19711971,2431.683168,Rainy,1177.617762,23.55235524,2.355235524,388.4188419,117.7617762,Arch,23.55235524,Moderate
